E0011929	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 29
E0011930	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 30
E0011931	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 31
E0011932	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 32
E0011933	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 33
E0011934	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 34
E0011935	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 35
E0011936	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 36
E0011937	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 37
E0011938	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 38
E0011939	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 39
E0011940	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 40
E0011941	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 41
E0011942	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 42
E0011943	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 43
E0011944	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 44
E0011945	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 45
E0011946	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 46
E0011947	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 47
E0011948	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 48
E0011949	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 49
E0011950	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 50
E0011951	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 51
E0011952	1999 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 52
E0012001	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 01
E0012002	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 02
E0012003	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 03
E0012004	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 04
E0012005	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 05
E0012006	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 06
E0012007	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 07
E0012008	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 08
E0012009	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 09
E0012010	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 10
E0012011	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 11
E0012012	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 12
E0012013	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 13
E0012014	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 14
E0012015	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 15
E0012016	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 16
E0012017	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 17
E0012018	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 18
E0012019	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 19
E0012020	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 20
E0012021	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 21
E0012022	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 22
E0012023	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 23
E0012024	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 24
E0012025	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 25
E0012026	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 26
E0012027	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 27
E0012028	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 28
E0012029	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 29
E0012030	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 30
E0012031	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 31
E0012032	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 32
E0012033	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 33
E0012034	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 34
E0012035	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 35
E0012036	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 36
E0012037	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 37
E0012038	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 38
E0012039	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 39
E0012040	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 40
E0012041	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 41
E0012042	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 42
E0012043	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 43
E0012044	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 44
E0012045	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 45
E0012046	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 46
E0012047	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 47
E0012048	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 48
E0012049	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 49
E0012050	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 50
E0012051	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 51
E0012052	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 52
E0012053	2000 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 53
E0012101	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 01
E0012102	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 02
E0012103	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 03
E0012104	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 04
E0012105	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 05
E0012106	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 06
E0012107	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 07
E0012108	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 08
E0012109	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 09
E0012110	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 10
E0012111	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 11
E0012112	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 12
E0012113	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 13
E0012114	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 14
E0012115	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 15
E0012116	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 16
E0012117	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 17
E0012118	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 18
E0012119	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 19
E0012120	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 20
E0012121	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 21
E0012122	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 22
E0012123	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 23
E0012124	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 24
E0012125	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 25
E0012126	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 26
E0012127	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 27
E0012128	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 28
E0012129	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 29
E0012130	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 30
E0012131	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 31
E0012132	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 32
E0012133	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 33
E0012134	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 34
E0012135	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 35
E0012136	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 36
E0012137	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 37
E0012138	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 38
E0012139	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 39
E0012140	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 40
E0012141	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 41
E0012142	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 42
E0012143	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 43
E0012144	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 44
E0012145	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 45
E0012146	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 46
E0012147	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 47
E0012148	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 48
E0012149	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 49
E0012150	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 50
E0012151	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 51
E0012152	2001 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 52
E0012201	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 01
E0012202	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 02
E0012203	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 03
E0012204	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 04
E0012205	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 05
E0012206	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 06
E0012207	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 07
E0012208	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 08
E0012209	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 09
E0012210	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 10
E0012211	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 11
E0012212	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 12
E0012213	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 13
E0012214	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 14
E0012215	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 15
E0012216	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 16
E0012217	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 17
E0012218	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 18
E0012219	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 19
E0012220	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 20
E0012221	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 21
E0012222	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 22
E0012223	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 23
E0012224	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 24
E0012225	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 25
E0012226	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 26
E0012227	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 27
E0012228	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 28
E0012229	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 29
E0012230	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 30
E0012231	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 31
E0012232	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 32
E0012233	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 33
E0012234	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 34
E0012235	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 35
E0012236	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 36
E0012237	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 37
E0012238	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 38
E0012239	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 39
E0012240	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 40
E0012241	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 41
E0012242	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 42
E0012243	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 43
E0012244	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 44
E0012245	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 45
E0012246	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 46
E0012247	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 47
E0012248	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 48
E0012249	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 49
E0012250	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 50
E0012251	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 51
E0012252	2002 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 52
E0012301	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 01
E0012302	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 02
E0012303	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 03
E0012304	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 04
E0012305	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 05
E0012306	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 06
E0012307	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 07
E0012308	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 08
E0012309	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 09
E0012310	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 10
E0012311	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 11
E0012312	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 12
E0012313	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 13
E0012314	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 14
E0012315	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 15
E0012316	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 16
E0012317	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 17
E0012318	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 18
E0012319	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 19
E0012320	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 20
E0012321	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 21
E0012322	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 22
E0012323	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 23
E0012324	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 24
E0012325	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 25
E0012326	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 26
E0012327	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 27
E0012328	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 28
E0012329	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 29
E0012330	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 30
E0012331	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 31
E0012332	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 32
E0012333	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 33
E0012334	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 34
E0012335	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 35
E0012336	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 36
E0012337	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 37
E0012338	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 38
E0012339	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 39
E0012340	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 40
E0012341	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 41
E0012342	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 42
E0012343	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 43
E0012344	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 44
E0012345	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 45
E0012346	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 46
E0012347	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 47
E0012348	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 48
E0012349	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 49
E0012350	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 50
E0012351	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 51
E0012352	2003 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 52
E0012401	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 01
E0012402	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 02
E0012403	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 03
E0012404	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 04
E0012405	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 05
E0012406	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 06
E0012407	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 07
E0012408	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 08
E0012409	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 09
E0012410	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 10
E0012411	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 11
E0012412	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 12
E0012413	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 13
E0012414	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 14
E0012415	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 15
E0012416	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 16
E0012417	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 17
E0012418	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 18
E0012419	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 19
E0012420	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 20
E0012421	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 21
E0012422	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 22
E0012423	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 23
E0012424	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 24
E0012425	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 25
E0012426	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 26
E0012427	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 27
E0012428	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 28
E0012429	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 29
E0012430	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 30
E0012431	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 31
E0012432	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 32
E0012433	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 33
E0012434	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 34
E0012435	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 35
E0012436	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 36
E0012437	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 37
E0012438	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 38
E0012439	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 39
E0012440	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 40
E0012441	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 41
E0012442	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 42
E0012443	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 43
E0012444	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 44
E0012445	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 45
E0012446	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 46
E0012447	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 47
E0012448	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 48
E0012449	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 49
E0012450	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 50
E0012451	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 51
E0012452	2004 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 52
E0012501	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 01
E0012502	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 02
E0012503	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 03
E0012504	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 04
E0012505	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 05
E0012506	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 06
E0012507	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 07
E0012508	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 08
E0012509	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 09
E0012510	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 10
E0012511	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 11
E0012512	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 12
E0012513	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 13
E0012514	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 14
E0012515	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 15
E0012516	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 16
E0012517	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 17
E0012518	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 18
E0012519	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 19
E0012520	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 20
E0012521	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 21
E0012522	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 22
E0012523	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 23
E0012524	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 24
E0012525	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 25
E0012526	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 26
E0012527	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 27
E0012528	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 28
E0012529	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 29
E0012530	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 30
E0012531	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 31
E0012532	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 32
E0012533	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 33
E0012534	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 34
E0012535	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 35
E0012536	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 36
E0012537	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 37
E0012538	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 38
E0012539	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 39
E0012540	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 40
E0012541	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 41
E0012542	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 42
E0012543	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 43
E0012544	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 44
E0012545	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 45
E0012546	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 46
E0012547	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 47
E0012548	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 48
E0012549	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 49
E0012550	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 50
E0012551	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 51
E0012552	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 52
E0012553	2005 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 53
E0012601	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 01
E0012602	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 02
E0012603	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 03
E0012604	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 04
E0012605	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 05
E0012606	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 06
E0012607	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 07
E0012608	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 08
E0012609	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 09
E0012610	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 10
E0012611	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 11
E0012612	2006 EMPLOYMENT: EMPLOYMENT STATUS IN WEEK 12
